Category,Sub-Category,Product ID,Product Name,Price
Office Supplies,Fasteners,OFF-FA-6201,"Stockwell Staples, 12 Pack",14.07333333
Office Supplies,Fasteners,OFF-FA-6202,"Stockwell Staples, Assorted Sizes",11.66
Office Supplies,Fasteners,OFF-FA-6203,"Stockwell Staples, Bulk Pack",13.8
Office Supplies,Fasteners,OFF-FA-6204,"Stockwell Staples, Metal",14.19272727
Office Supplies,Fasteners,OFF-FA-6205,"Stockwell Thumb Tacks, 12 Pack",18.02666667
Office Supplies,Fasteners,OFF-FA-6206,"Stockwell Thumb Tacks, Assorted Sizes",15.63
Office Supplies,Fasteners,OFF-FA-6207,"Stockwell Thumb Tacks, Bulk Pack",18.605
Office Supplies,Fasteners,OFF-FA-6208,"Stockwell Thumb Tacks, Metal",17.48166667
Office Supplies,Fasteners,OFF-FA-6217,"Super Bands, 12/Pack",2.3725
Office Supplies,Fasteners,OFF-FA-6314,Translucent Push Pins by OIC,2.665
Office Supplies,Fasteners,OFF-FA-6344,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",14.07583333
Office Supplies,Labels,OFF-LA-3083,Alphabetical Labels for Top Tab Filing,18.28857143
Office Supplies,Labels,OFF-LA-3184,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",4.89
Office Supplies,Labels,OFF-LA-3190,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",38.5675
Office Supplies,Labels,OFF-LA-3191,Avery 473,12.415
Office Supplies,Labels,OFF-LA-3192,Avery 474,3.713333333
Office Supplies,Labels,OFF-LA-3193,Avery 475,16.78666667
Office Supplies,Labels,OFF-LA-3194,Avery 476,5.6
Office Supplies,Labels,OFF-LA-3195,Avery 477,37.28
Office Supplies,Labels,OFF-LA-3196,Avery 478,7.18
Office Supplies,Labels,OFF-LA-3197,Avery 479,3.77
Office Supplies,Labels,OFF-LA-3198,Avery 48,7.270833333
Office Supplies,Labels,OFF-LA-3199,Avery 480,5.5125
Office Supplies,Labels,OFF-LA-3200,Avery 481,3.98625
Office Supplies,Labels,OFF-LA-3201,Avery 482,4.11
Office Supplies,Labels,OFF-LA-3202,Avery 483,5.855
Office Supplies,Labels,OFF-LA-3203,Avery 484,3.314375
Office Supplies,Labels,OFF-LA-3204,Avery 485,15.95333333
Office Supplies,Labels,OFF-LA-3205,Avery 486,9.19
Office Supplies,Labels,OFF-LA-3206,Avery 487,5.08
Office Supplies,Labels,OFF-LA-3207,Avery 488,4.49
Office Supplies,Labels,OFF-LA-3208,Avery 489,11.3625
Office Supplies,Labels,OFF-LA-3209,Avery 49,4.35
Office Supplies,Labels,OFF-LA-3210,Avery 490,16.91666667
Office Supplies,Labels,OFF-LA-3211,Avery 491,6.13
Office Supplies,Labels,OFF-LA-3212,Avery 492,3.54875
Office Supplies,Labels,OFF-LA-3213,Avery 493,5.99
Office Supplies,Labels,OFF-LA-3214,Avery 494,4.0725
Office Supplies,Labels,OFF-LA-3215,Avery 495,7.2
Office Supplies,Labels,OFF-LA-3216,Avery 496,5.3375
Office Supplies,Labels,OFF-LA-3217,Avery 497,4.73
Office Supplies,Labels,OFF-LA-3218,Avery 498,3.585
Office Supplies,Labels,OFF-LA-3219,Avery 499,6.955
Office Supplies,Labels,OFF-LA-3220,Avery 5,3.43
Office Supplies,Labels,OFF-LA-3221,Avery 50,14.18142857
Office Supplies,Labels,OFF-LA-3222,Avery 500,8.151666667
Office Supplies,Labels,OFF-LA-3223,Avery 501,5.3775
Office Supplies,Labels,OFF-LA-3224,Avery 502,3.99375
Office Supplies,Labels,OFF-LA-3225,Avery 503,13.49666667
Office Supplies,Labels,OFF-LA-3226,Avery 505,19.103125
Office Supplies,Labels,OFF-LA-3227,Avery 506,4.9875
Office Supplies,Labels,OFF-LA-3228,Avery 507,3.645
Office Supplies,Labels,OFF-LA-3229,Avery 508,5.75
Office Supplies,Labels,OFF-LA-3230,Avery 509,4.55
Office Supplies,Labels,OFF-LA-3231,Avery 51,7.74
Office Supplies,Labels,OFF-LA-3232,Avery 510,5.15
Office Supplies,Labels,OFF-LA-3233,Avery 511,4.18
Office Supplies,Labels,OFF-LA-3234,Avery 512,3.3775
Office Supplies,Labels,OFF-LA-3235,Avery 513,6.3
Office Supplies,Labels,OFF-LA-3236,Avery 514,4.0675
Office Supplies,Labels,OFF-LA-3237,Avery 515,14.13
Office Supplies,Labels,OFF-LA-3238,Avery 516,8.835
Office Supplies,Labels,OFF-LA-3239,Avery 517,5.04
Office Supplies,Labels,OFF-LA-3240,Avery 518,4.24
Office Supplies,Labels,OFF-LA-3241,Avery 519,8.95
Office Supplies,Labels,OFF-LA-3242,Avery 52,4.573333333
Office Supplies,Labels,OFF-LA-3243,Avery 520,4.55
Office Supplies,Labels,OFF-LA-3244,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",12.18
Office Supplies,Labels,OFF-LA-3260,"Avery Color Coded Labels, 5000 Label Set",19.68
Office Supplies,Labels,OFF-LA-3261,"Avery Color Coded Labels, Adjustable",15.29
Office Supplies,Labels,OFF-LA-3262,"Avery Color Coded Labels, Alphabetical",16.17
Office Supplies,Labels,OFF-LA-3263,"Avery Color Coded Labels, Laser Printer Compatible",18.265
Office Supplies,Labels,OFF-LA-3270,Avery File Folder Labels,3.805
Office Supplies,Labels,OFF-LA-3271,"Avery File Folder Labels, 5000 Label Set",12.59
Office Supplies,Labels,OFF-LA-3272,"Avery File Folder Labels, Adjustable",11.67
Office Supplies,Labels,OFF-LA-3273,"Avery File Folder Labels, Alphabetical",12.19
Office Supplies,Labels,OFF-LA-3274,"Avery File Folder Labels, Laser Printer Compatible",12.325
Office Supplies,Labels,OFF-LA-3297,"Avery Legal Exhibit Labels, 5000 Label Set",14.855
Office Supplies,Labels,OFF-LA-3298,"Avery Legal Exhibit Labels, Adjustable",11.84
Office Supplies,Labels,OFF-LA-3299,"Avery Legal Exhibit Labels, Alphabetical",14.07746032
Office Supplies,Labels,OFF-LA-3300,"Avery Legal Exhibit Labels, Laser Printer Compatible",13.68666667
Office Supplies,Labels,OFF-LA-3310,"Avery Removable Labels, 5000 Label Set",13.71666667
Office Supplies,Labels,OFF-LA-3311,"Avery Removable Labels, Adjustable",12.24555556
Office Supplies,Labels,OFF-LA-3312,"Avery Removable Labels, Alphabetical",12.69654619
Office Supplies,Labels,OFF-LA-3313,"Avery Removable Labels, Laser Printer Compatible",14.09
Office Supplies,Labels,OFF-LA-3314,"Avery Round Labels, 5000 Label Set",12.255
Office Supplies,Labels,OFF-LA-3315,"Avery Round Labels, Adjustable",8.24
Office Supplies,Labels,OFF-LA-3316,"Avery Round Labels, Alphabetical",8.582222222
Office Supplies,Labels,OFF-LA-3317,"Avery Round Labels, Laser Printer Compatible",9.1525
Office Supplies,Labels,OFF-LA-3320,"Avery Shipping Labels, 5000 Label Set",14.65666667
Office Supplies,Labels,OFF-LA-3321,"Avery Shipping Labels, Adjustable",13.78333333
Office Supplies,Labels,OFF-LA-3322,"Avery Shipping Labels, Alphabetical",16.075
Office Supplies,Labels,OFF-LA-3323,"Avery Shipping Labels, Laser Printer Compatible",16.53333333
Office Supplies,Labels,OFF-LA-3327,Avery White Multi-Purpose Labels,5.7175
Office Supplies,Labels,OFF-LA-3833,Color-Coded Legal Exhibit Labels,6.13
Office Supplies,Labels,OFF-LA-3980,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",114.5975
Office Supplies,Labels,OFF-LA-4526,"Harbour Creations Color Coded Labels, 5000 Label Set",15.55
Office Supplies,Labels,OFF-LA-4527,"Harbour Creations Color Coded Labels, Adjustable",15.1
Office Supplies,Labels,OFF-LA-4528,"Harbour Creations Color Coded Labels, Alphabetical",17.42
Office Supplies,Labels,OFF-LA-4529,"Harbour Creations Color Coded Labels, Laser Printer Compatible",15.8575
Office Supplies,Labels,OFF-LA-4533,"Harbour Creations File Folder Labels, 5000 Label Set",13.48666667
Office Supplies,Labels,OFF-LA-4534,"Harbour Creations File Folder Labels, Adjustable",10.99666667
Office Supplies,Labels,OFF-LA-4535,"Harbour Creations File Folder Labels, Alphabetical",10.59
Office Supplies,Labels,OFF-LA-4536,"Harbour Creations File Folder Labels, Laser Printer Compatible",11.09666667
Office Supplies,Labels,OFF-LA-4537,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",14.26
Office Supplies,Labels,OFF-LA-4538,"Harbour Creations Legal Exhibit Labels, Adjustable",11.51666667
Office Supplies,Labels,OFF-LA-4539,"Harbour Creations Legal Exhibit Labels, Alphabetical",15.86506173
Office Supplies,Labels,OFF-LA-4540,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",15.16
Office Supplies,Labels,OFF-LA-4541,"Harbour Creations Removable Labels, 5000 Label Set",14.6
Office Supplies,Labels,OFF-LA-4542,"Harbour Creations Removable Labels, Adjustable",14.87333333
Office Supplies,Labels,OFF-LA-4543,"Harbour Creations Removable Labels, Laser Printer Compatible",14.38875
Office Supplies,Labels,OFF-LA-4548,"Harbour Creations Round Labels, 5000 Label Set",9.555
Office Supplies,Labels,OFF-LA-4549,"Harbour Creations Round Labels, Adjustable",7.425
Office Supplies,Labels,OFF-LA-4550,"Harbour Creations Round Labels, Alphabetical",8.588867925
Office Supplies,Labels,OFF-LA-4551,"Harbour Creations Round Labels, Laser Printer Compatible",8.79
Office Supplies,Labels,OFF-LA-4552,"Harbour Creations Shipping Labels, 5000 Label Set",14.53333333
Office Supplies,Labels,OFF-LA-4553,"Harbour Creations Shipping Labels, Adjustable",12.25
Office Supplies,Labels,OFF-LA-4554,"Harbour Creations Shipping Labels, Alphabetical",13.628
Office Supplies,Labels,OFF-LA-4555,"Harbour Creations Shipping Labels, Laser Printer Compatible",14.735
Office Supplies,Labels,OFF-LA-4637,"Hon Color Coded Labels, 5000 Label Set",15.58
Office Supplies,Labels,OFF-LA-4638,"Hon Color Coded Labels, Adjustable",13.69
Office Supplies,Labels,OFF-LA-4639,"Hon Color Coded Labels, Alphabetical",17.96333333
Office Supplies,Labels,OFF-LA-4640,"Hon Color Coded Labels, Laser Printer Compatible",15.39490566
Office Supplies,Labels,OFF-LA-4657,"Hon File Folder Labels, 5000 Label Set",11.305
Office Supplies,Labels,OFF-LA-4658,"Hon File Folder Labels, Adjustable",10.67333333
Office Supplies,Labels,OFF-LA-4659,"Hon File Folder Labels, Alphabetical",13.11
Office Supplies,Labels,OFF-LA-4660,"Hon File Folder Labels, Laser Printer Compatible",11.79
Office Supplies,Labels,OFF-LA-4662,"Hon Legal Exhibit Labels, 5000 Label Set",14.48214286
Office Supplies,Labels,OFF-LA-4663,"Hon Legal Exhibit Labels, Adjustable",11.335
Office Supplies,Labels,OFF-LA-4664,"Hon Legal Exhibit Labels, Alphabetical",13.33166667
Office Supplies,Labels,OFF-LA-4665,"Hon Legal Exhibit Labels, Laser Printer Compatible",14.99333333
Office Supplies,Labels,OFF-LA-4678,"Hon Removable Labels, 5000 Label Set",11.94
Office Supplies,Labels,OFF-LA-4679,"Hon Removable Labels, Adjustable",14.175
Office Supplies,Labels,OFF-LA-4680,"Hon Removable Labels, Laser Printer Compatible",14.11333333
Office Supplies,Labels,OFF-LA-4685,"Hon Round Labels, 5000 Label Set",9.3
Office Supplies,Labels,OFF-LA-4686,"Hon Round Labels, Adjustable",6.14
Office Supplies,Labels,OFF-LA-4687,"Hon Round Labels, Alphabetical",8.5
Office Supplies,Labels,OFF-LA-4688,"Hon Round Labels, Laser Printer Compatible",9.02
Office Supplies,Labels,OFF-LA-4693,"Hon Shipping Labels, 5000 Label Set",14.05156627
Office Supplies,Labels,OFF-LA-4694,"Hon Shipping Labels, Adjustable",12.77
Office Supplies,Labels,OFF-LA-4695,"Hon Shipping Labels, Alphabetical",14.77166667
Office Supplies,Labels,OFF-LA-4696,"Hon Shipping Labels, Laser Printer Compatible",15.23792453
Office Supplies,Labels,OFF-LA-5374,"Novimex Color Coded Labels, 5000 Label Set",17.54584906
Office Supplies,Labels,OFF-LA-5375,"Novimex Color Coded Labels, Adjustable",12.67
Office Supplies,Labels,OFF-LA-5376,"Novimex Color Coded Labels, Alphabetical",16.29
Office Supplies,Labels,OFF-LA-5377,"Novimex Color Coded Labels, Laser Printer Compatible",16.46
Office Supplies,Labels,OFF-LA-5382,"Novimex File Folder Labels, 5000 Label Set",12.67333333
Office Supplies,Labels,OFF-LA-5383,"Novimex File Folder Labels, Adjustable",10.05
Office Supplies,Labels,OFF-LA-5384,"Novimex File Folder Labels, Alphabetical",9.65
Office Supplies,Labels,OFF-LA-5385,"Novimex File Folder Labels, Laser Printer Compatible",11.51333333
Office Supplies,Labels,OFF-LA-5387,"Novimex Legal Exhibit Labels, 5000 Label Set",17.39333333
Office Supplies,Labels,OFF-LA-5388,"Novimex Legal Exhibit Labels, Adjustable",11.87
Office Supplies,Labels,OFF-LA-5389,"Novimex Legal Exhibit Labels, Alphabetical",15.44333333
Office Supplies,Labels,OFF-LA-5390,"Novimex Legal Exhibit Labels, Laser Printer Compatible",15.17
Office Supplies,Labels,OFF-LA-5391,"Novimex Removable Labels, 5000 Label Set",12.316
Office Supplies,Labels,OFF-LA-5392,"Novimex Removable Labels, Adjustable",12.16888889
Office Supplies,Labels,OFF-LA-5393,"Novimex Removable Labels, Laser Printer Compatible",12.27181818
Office Supplies,Labels,OFF-LA-5398,"Novimex Round Labels, 5000 Label Set",8.702
Office Supplies,Labels,OFF-LA-5399,"Novimex Round Labels, Adjustable",7.02
Office Supplies,Labels,OFF-LA-5400,"Novimex Round Labels, Alphabetical",9.44
Office Supplies,Labels,OFF-LA-5401,"Novimex Round Labels, Laser Printer Compatible",8.68509434
Office Supplies,Labels,OFF-LA-5402,"Novimex Shipping Labels, 5000 Label Set",15.17
Office Supplies,Labels,OFF-LA-5403,"Novimex Shipping Labels, Adjustable",12.71333333
Office Supplies,Labels,OFF-LA-5404,"Novimex Shipping Labels, Alphabetical",13.675
Office Supplies,Labels,OFF-LA-5405,"Novimex Shipping Labels, Laser Printer Compatible",13.9045283
Office Supplies,Labels,OFF-LA-5591,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,3.74
Office Supplies,Labels,OFF-LA-5592,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",8.3875
Office Supplies,Labels,OFF-LA-5715,Round Specialty Laser Printer Labels,16.7675
Office Supplies,Labels,OFF-LA-5976,Self-Adhesive Address Labels for Typewriters by Universal,8.54
Office Supplies,Labels,OFF-LA-5977,Self-Adhesive Address Labels for Typewriters with Dispenser Box,4.865
Office Supplies,Labels,OFF-LA-5978,Self-Adhesive Removable Labels,4.37
Office Supplies,Labels,OFF-LA-6021,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,4.7125
Office Supplies,Labels,OFF-LA-6022,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.14875
Office Supplies,Labels,OFF-LA-6027,"Smead Color Coded Labels, 5000 Label Set",17.17333333
Office Supplies,Labels,OFF-LA-6028,"Smead Color Coded Labels, Adjustable",14.025
Office Supplies,Labels,OFF-LA-6029,"Smead Color Coded Labels, Alphabetical",16.8825
Office Supplies,Labels,OFF-LA-6030,"Smead Color Coded Labels, Laser Printer Compatible",17.41333333
Office Supplies,Labels,OFF-LA-6034,"Smead File Folder Labels, 5000 Label Set",11.6575
Office Supplies,Labels,OFF-LA-6035,"Smead File Folder Labels, Adjustable",8.3
Office Supplies,Labels,OFF-LA-6036,"Smead File Folder Labels, Alphabetical",11.63125
Office Supplies,Labels,OFF-LA-6037,"Smead File Folder Labels, Laser Printer Compatible",10.65358491
Office Supplies,Labels,OFF-LA-6042,"Smead Legal Exhibit Labels, 5000 Label Set",14.92
Office Supplies,Labels,OFF-LA-6043,"Smead Legal Exhibit Labels, Adjustable",12.55
Office Supplies,Labels,OFF-LA-6044,"Smead Legal Exhibit Labels, Alphabetical",13.84
Office Supplies,Labels,OFF-LA-6045,"Smead Legal Exhibit Labels, Laser Printer Compatible",14.625
Office Supplies,Labels,OFF-LA-6050,"Smead Removable Labels, 5000 Label Set",14.93333333
Office Supplies,Labels,OFF-LA-6051,"Smead Removable Labels, Adjustable",15.415
Office Supplies,Labels,OFF-LA-6052,"Smead Removable Labels, Laser Printer Compatible",14.15809524
Office Supplies,Labels,OFF-LA-6053,"Smead Round Labels, 5000 Label Set",8.71
Office Supplies,Labels,OFF-LA-6054,"Smead Round Labels, Adjustable",6.15
Office Supplies,Labels,OFF-LA-6055,"Smead Round Labels, Alphabetical",9.795
Office Supplies,Labels,OFF-LA-6056,"Smead Round Labels, Laser Printer Compatible",11
Office Supplies,Labels,OFF-LA-6061,"Smead Shipping Labels, 5000 Label Set",13.97407407
Office Supplies,Labels,OFF-LA-6062,"Smead Shipping Labels, Adjustable",12.98
Office Supplies,Labels,OFF-LA-6063,"Smead Shipping Labels, Alphabetical",14.79666667
Office Supplies,Labels,OFF-LA-6064,"Smead Shipping Labels, Laser Printer Compatible",16.24333333
Office Supplies,Paper,OFF-PA-2847,"""While you Were Out"" Message Book, One Form per Page",4.63
Office Supplies,Paper,OFF-PA-2856,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",9.55
Office Supplies,Paper,OFF-PA-2859,14-7/8 x 11 Blue Bar Computer Printout Paper,52.32
Office Supplies,Paper,OFF-PA-3007,"Adams ""While You Were Out"" Message Pads",3.822
Office Supplies,Paper,OFF-PA-3008,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",9.2
Office Supplies,Paper,OFF-PA-3009,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",8.07375
Office Supplies,Paper,OFF-PA-3010,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",6.6475
Office Supplies,Paper,OFF-PA-3011,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",7.826666667
Office Supplies,Paper,OFF-PA-3012,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",9.97
Office Supplies,Paper,OFF-PA-3013,"Adams Telephone Message Books, 5 1/4” x 11”",8.3025
Office Supplies,Paper,OFF-PA-3014,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",6.575
Office Supplies,Paper,OFF-PA-3041,Advantus Motivational Note Cards,18.165625
Office Supplies,Paper,OFF-PA-3113,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3.035
Office Supplies,Paper,OFF-PA-3114,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",5.81
Office Supplies,Paper,OFF-PA-3115,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",7.963333333
Office Supplies,Paper,OFF-PA-3116,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",6.4
Office Supplies,Paper,OFF-PA-3155,Array Memo Cubes,6.33625
Office Supplies,Paper,OFF-PA-3156,"Array Parchment Paper, Assorted Colors",8.625
Office Supplies,Paper,OFF-PA-3159,Astroparche Fine Business Paper,6.71
Office Supplies,Paper,OFF-PA-3304,Avery Personal Creations Heavyweight Cards,13.25
Office Supplies,Paper,OFF-PA-3328,Avoid Verbal Orders Carbonless Minifold Book,4.6
Office Supplies,Paper,OFF-PA-3507,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",8.250833333
Office Supplies,Paper,OFF-PA-3508,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",10.58
Office Supplies,Paper,OFF-PA-3842,Computer Printout Paper with Letter-Trim Fine Perforations,58.6075
Office Supplies,Paper,OFF-PA-3843,Computer Printout Paper with Letter-Trim Perforations,21.655
Office Supplies,Paper,OFF-PA-3986,"Eaton Cards & Envelopes, 8.5 x 11",65.78666667
Office Supplies,Paper,OFF-PA-3987,"Eaton Cards & Envelopes, Multicolor",58.18
Office Supplies,Paper,OFF-PA-3988,"Eaton Cards & Envelopes, Premium",54.11333333
Office Supplies,Paper,OFF-PA-3989,"Eaton Cards & Envelopes, Recycled",56.43
Office Supplies,Paper,OFF-PA-3990,"Eaton Computer Printout Paper, 8.5 x 11",42.3525
Office Supplies,Paper,OFF-PA-3991,"Eaton Computer Printout Paper, Multicolor",32.64
Office Supplies,Paper,OFF-PA-3992,"Eaton Computer Printout Paper, Premium",31.55
Office Supplies,Paper,OFF-PA-3993,"Eaton Computer Printout Paper, Recycled",35.43
Office Supplies,Paper,OFF-PA-3994,"Eaton Memo Slips, 8.5 x 11",23.84
Office Supplies,Paper,OFF-PA-3995,"Eaton Memo Slips, Multicolor",18.30416667
Office Supplies,Paper,OFF-PA-3996,"Eaton Memo Slips, Premium",18.44
Office Supplies,Paper,OFF-PA-3997,"Eaton Memo Slips, Recycled",18.38333333
Office Supplies,Paper,OFF-PA-3998,"Eaton Message Books, 8.5 x 11",30.56
Office Supplies,Paper,OFF-PA-3999,"Eaton Message Books, Multicolor",30.6975
Office Supplies,Paper,OFF-PA-4000,"Eaton Message Books, Premium",27.67666667
Office Supplies,Paper,OFF-PA-4001,"Eaton Message Books, Recycled",23.64
Office Supplies,Paper,OFF-PA-4002,"Eaton Note Cards, 8.5 x 11",35.53444444
Office Supplies,Paper,OFF-PA-4003,"Eaton Note Cards, Multicolor",40.42
Office Supplies,Paper,OFF-PA-4004,"Eaton Note Cards, Premium",35.27444444
Office Supplies,Paper,OFF-PA-4005,"Eaton Parchment Paper, 8.5 x 11",21.7075
Office Supplies,Paper,OFF-PA-4006,"Eaton Parchment Paper, Multicolor",18.73
Office Supplies,Paper,OFF-PA-4007,"Eaton Parchment Paper, Premium",15.33
Office Supplies,Paper,OFF-PA-4008,"Eaton Parchment Paper, Recycled",15.63833333
Office Supplies,Paper,OFF-PA-4009,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",75.27375
Office Supplies,Paper,OFF-PA-4014,EcoTones Memo Sheets,4.575
Office Supplies,Paper,OFF-PA-4139,Embossed Ink Jet Note Cards,27.47625
Office Supplies,Paper,OFF-PA-4143,"Enermax Cards & Envelopes, 8.5 x 11",66.94283019
Office Supplies,Paper,OFF-PA-4144,"Enermax Cards & Envelopes, Multicolor",59.73
Office Supplies,Paper,OFF-PA-4145,"Enermax Cards & Envelopes, Premium",56
Office Supplies,Paper,OFF-PA-4146,"Enermax Cards & Envelopes, Recycled",62.41
Office Supplies,Paper,OFF-PA-4147,"Enermax Computer Printout Paper, 8.5 x 11",37.3525
Office Supplies,Paper,OFF-PA-4148,"Enermax Computer Printout Paper, Multicolor",35.41333333
Office Supplies,Paper,OFF-PA-4149,"Enermax Computer Printout Paper, Premium",32.50333333
Office Supplies,Paper,OFF-PA-4150,"Enermax Computer Printout Paper, Recycled",33.88
Office Supplies,Paper,OFF-PA-4159,"Enermax Memo Slips, 8.5 x 11",25.61
Office Supplies,Paper,OFF-PA-4160,"Enermax Memo Slips, Multicolor",21.574
Office Supplies,Paper,OFF-PA-4161,"Enermax Memo Slips, Premium",22.16909091
Office Supplies,Paper,OFF-PA-4162,"Enermax Memo Slips, Recycled",22.01
Office Supplies,Paper,OFF-PA-4167,"Enermax Message Books, 8.5 x 11",30.22
Office Supplies,Paper,OFF-PA-4168,"Enermax Message Books, Multicolor",31.17
Office Supplies,Paper,OFF-PA-4169,"Enermax Message Books, Premium",26
Office Supplies,Paper,OFF-PA-4170,"Enermax Message Books, Recycled",32.14
Office Supplies,Paper,OFF-PA-4175,"Enermax Note Cards, 8.5 x 11",37.65
Office Supplies,Paper,OFF-PA-4176,"Enermax Note Cards, Multicolor",41.19333333
Office Supplies,Paper,OFF-PA-4177,"Enermax Note Cards, Premium",37.64
Office Supplies,Paper,OFF-PA-4181,"Enermax Parchment Paper, 8.5 x 11",28.19296296
Office Supplies,Paper,OFF-PA-4182,"Enermax Parchment Paper, Multicolor",21.43
Office Supplies,Paper,OFF-PA-4183,"Enermax Parchment Paper, Premium",18.33
Office Supplies,Paper,OFF-PA-4184,"Enermax Parchment Paper, Recycled",17.525
Office Supplies,Paper,OFF-PA-4217,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",7.88
Office Supplies,Paper,OFF-PA-4390,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",13.05875
Office Supplies,Paper,OFF-PA-4460,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),8.03
Office Supplies,Paper,OFF-PA-4461,"Green Bar Cards & Envelopes, 8.5 x 11",73.46
Office Supplies,Paper,OFF-PA-4462,"Green Bar Cards & Envelopes, Multicolor",59.595
Office Supplies,Paper,OFF-PA-4463,"Green Bar Cards & Envelopes, Premium",57.115
Office Supplies,Paper,OFF-PA-4464,"Green Bar Cards & Envelopes, Recycled",60.47666667
Office Supplies,Paper,OFF-PA-4465,Green Bar Computer Printout Paper,75.37
Office Supplies,Paper,OFF-PA-4466,"Green Bar Computer Printout Paper, 8.5 x 11",46.11
Office Supplies,Paper,OFF-PA-4467,"Green Bar Computer Printout Paper, Multicolor",40.71
Office Supplies,Paper,OFF-PA-4468,"Green Bar Computer Printout Paper, Premium",36.36
Office Supplies,Paper,OFF-PA-4469,"Green Bar Computer Printout Paper, Recycled",36.11166667
Office Supplies,Paper,OFF-PA-4470,"Green Bar Memo Slips, 8.5 x 11",27.53814815
Office Supplies,Paper,OFF-PA-4471,"Green Bar Memo Slips, Multicolor",24.61833333
Office Supplies,Paper,OFF-PA-4472,"Green Bar Memo Slips, Premium",20.02272727
Office Supplies,Paper,OFF-PA-4473,"Green Bar Memo Slips, Recycled",20.19333333
Office Supplies,Paper,OFF-PA-4474,"Green Bar Message Books, 8.5 x 11",36.81888889
Office Supplies,Paper,OFF-PA-4475,"Green Bar Message Books, Multicolor",32.145
Office Supplies,Paper,OFF-PA-4476,"Green Bar Message Books, Premium",28.16777778
Office Supplies,Paper,OFF-PA-4477,"Green Bar Message Books, Recycled",34.5225
Office Supplies,Paper,OFF-PA-4478,"Green Bar Note Cards, 8.5 x 11",35.79333333
Office Supplies,Paper,OFF-PA-4479,"Green Bar Note Cards, Multicolor",41.24
Office Supplies,Paper,OFF-PA-4480,"Green Bar Note Cards, Premium",39
Office Supplies,Paper,OFF-PA-4481,"Green Bar Parchment Paper, 8.5 x 11",27.87555556
Office Supplies,Paper,OFF-PA-4482,"Green Bar Parchment Paper, Multicolor",23.72777778
Office Supplies,Paper,OFF-PA-4483,"Green Bar Parchment Paper, Premium",21.74666667
Office Supplies,Paper,OFF-PA-4484,"Green Bar Parchment Paper, Recycled",20.63166667
Office Supplies,Paper,OFF-PA-4513,Hammermill Color Copier Paper (28Lb. and 96 Bright),11.62
Office Supplies,Paper,OFF-PA-4514,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),6.2175
Office Supplies,Paper,OFF-PA-4781,HP Office Paper (20Lb. and 87 Bright),7.737777778
Office Supplies,Paper,OFF-PA-4782,HP Office Recycled Paper (20Lb. and 87 Bright),6.825833333
Office Supplies,Paper,OFF-PA-4838,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",39.16
Office Supplies,Paper,OFF-PA-4881,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",5.275
Office Supplies,Paper,OFF-PA-4882,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",30.20916667
Office Supplies,Paper,OFF-PA-4892,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",9.629166667
Office Supplies,Paper,OFF-PA-5155,Loose Memo Sheets,4.59
Office Supplies,Paper,OFF-PA-5190,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",7.705
